Gene ID	Gene Name	SRR1028343	SRR1028346	SRR1028347	SRR1028344	SRR1028349	SRR1028348	SRR1028345
ENSG00000023734	STRAP	6618	12083	6567	5851	9897	12629	10345
ENSG00000023839	ABCC2	15	42	34	23	71	67	30
ENSG00000023892	DEF6	179	332	236	199	207	218	348
ENSG00000023902	PLEKHO1	1897	2573	512	1473	692	892	2437
ENSG00000023909	GCLM	526	1144	606	515	973	1243	893
ENSG00000024048	UBR2	1641	3909	1723	1174	2417	3163	3356
ENSG00000024422	EHD2	1034	2138	1272	1041	1676	2143	1833
ENSG00000024526	DEPDC1	718	2244	1420	718	1994	2183	1842
ENSG00000024862	CCDC28A	313	598	294	343	360	458	505
ENSG00000025039	RRAGD	556	742	428	431	513	602	595
ENSG00000025156	HSF2	963	2085	473	750	475	606	1634
ENSG00000025293	PHF20	3053	7568	3712	2670	5491	6897	6355
ENSG00000025423	HSD17B6	49	121	67	47	99	106	94
ENSG00000025434	NR1H3	297	607	317	320	288	436	588
ENSG00000025708	TYMP	38	46	23	30	67	103	40
ENSG00000025770	NCAPH2	1487	2079	961	1252	1454	2070	2032
ENSG00000025772	TOMM34	1168	2538	1377	1270	2310	2933	2377
ENSG00000025796	SEC63	3635	7519	3296	2902	5453	6551	6083
ENSG00000025800	KPNA6	4646	10061	5490	3921	8102	10309	9000
ENSG00000026025	VIM	25757	36959	6265	20302	10026	12446	31360
ENSG00000026036	RTEL1-TNFRSF6B	44	160	22	41	117	167	163
ENSG00000026103	FAS	129	276	100	106	203	247	235
ENSG00000026297	RNASET2	285	556	513	257	506	639	538
ENSG00000026508	CD44	1339	1861	1416	1192	2197	2769	1515
ENSG00000026559	KCNG1	611	983	501	580	573	781	1040
ENSG00000026652	AGPAT4	1944	4535	794	1445	1372	1794	4094
ENSG00000026751	SLAMF7	1	0	0	1	0	0	0
ENSG00000026950	BTN3A1	398	495	250	194	172	234	447
ENSG00000027001	MIPEP	571	1267	745	613	1069	1313	1106
ENSG00000027075	PRKCH	172	259	413	195	201	219	244
ENSG00000027644	INSRR	11	9	2	2	6	8	12
ENSG00000027697	IFNGR1	1041	1882	821	928	1214	1549	1557
ENSG00000027847	B4GALT7	602	991	476	489	756	1149	1021
ENSG00000027869	SH2D2A	64	76	123	80	119	179	80
ENSG00000028116	VRK2	333	850	547	414	633	828	671
ENSG00000028137	TNFRSF1B	190	1287	104	188	168	221	1217
ENSG00000028203	VEZT	2542	4923	2040	2182	2480	3163	4071
ENSG00000028277	POU2F2	670	431	358	433	640	879	404
ENSG00000028310	BRD9	1413	3052	881	1143	1525	2064	2732
ENSG00000028528	SNX1	2674	5059	1216	1771	2143	2708	4615
ENSG00000028839	TBPL1	837	1769	778	793	1357	1730	1392
ENSG00000029153	ARNTL2	670	1256	733	697	1118	1441	1024
ENSG00000029363	BCLAF1	5273	12639	2714	4184	8402	9991	10116
ENSG00000029364	SLC39A9	2632	4690	1871	1910	2411	3035	4234
ENSG00000029534	ANK1	229	242	236	172	271	376	208
ENSG00000029559	IBSP	1	0	0	0	0	2	0
ENSG00000029639	TFB1M	450	1095	630	553	964	1283	909
ENSG00000029725	RABEP1	3050	6290	2308	2242	2870	3563	5529
ENSG00000029993	HMGB3	6823	11717	6594	6054	10367	13646	9730
ENSG00000030066	NUP160	4622	11323	4929	3978	8043	9969	9900
ENSG00000030110	BAK1	619	1047	729	552	1158	1590	1004
ENSG00000030304	MUSK	12	12	1	6	5	3	12
ENSG00000030419	IKZF2	517	1221	627	279	194	215	976
ENSG00000030582	GRN	3669	5710	4339	3582	6232	8312	5802
ENSG00000031003	FAM13B	1010	1936	403	624	701	782	1709
ENSG00000031081	ARHGAP31	539	1064	204	294	272	299	977
ENSG00000031691	CENPQ	510	1037	281	442	494	613	820
ENSG00000031698	SARS1	3598	5768	3937	3014	4974	6800	5457
ENSG00000031823	RANBP3	2481	4309	1697	2013	3010	4115	4242
ENSG00000032219	ARID4A	969	2198	484	574	757	914	1638
ENSG00000032389	EIPR1	894	1413	618	734	723	1024	1331
ENSG00000032444	PNPLA6	2112	4027	2515	1962	4016	5495	4046
ENSG00000032742	IFT88	349	735	162	242	310	346	561
ENSG00000033011	ALG1	429	668	397	413	897	1134	626
ENSG00000033030	ZCCHC8	1028	2112	789	831	1344	1745	1890
ENSG00000033050	ABCF2	620	1004	498	535	1050	1428	929
ENSG00000033100	CHPF2	1389	2032	764	986	1176	1633	1834
ENSG00000033122	LRRC7	163	261	14	100	29	21	193
ENSG00000033170	FUT8	2271	4608	1455	1570	1149	1463	3911
ENSG00000033178	UBA6	2787	6489	2069	2223	3025	3731	5325
ENSG00000033327	GAB2	1188	1878	1142	686	507	693	1813
ENSG00000033627	ATP6V0A1	1613	2911	1155	1174	1482	1989	2756
ENSG00000033800	PIAS1	1768	4478	1479	1349	1663	2063	3835
ENSG00000033867	SLC4A7	3026	9580	3588	2814	3423	3870	7562
ENSG00000034053	APBA2	2061	3246	476	1396	599	855	3207
ENSG00000034152	MAP2K3	826	1250	993	873	1775	2406	1160
ENSG00000034239	EFCAB1	26	83	3	29	7	8	68
ENSG00000034510	TMSB10	12741	16638	5072	11324	6659	9892	15129
ENSG00000034533	ASTE1	240	268	153	242	343	381	224
ENSG00000034677	RNF19A	1069	1948	366	833	382	448	1740
ENSG00000034693	PEX3	406	681	342	392	627	793	598
ENSG00000034713	GABARAPL2	1568	2454	959	1222	1649	2128	2174
ENSG00000034971	MYOC	1	0	0	0	0	0	0
ENSG00000035115	SH3YL1	642	1115	709	415	707	878	1027
ENSG00000035141	FAM136A	1934	3942	1931	2057	3750	4777	3386
ENSG00000035403	VCL	11192	26782	9310	12008	11932	14853	23480
ENSG00000035499	DEPDC1B	1792	4367	1587	1654	2841	3310	3600
ENSG00000035664	DAPK2	96	202	67	92	50	72	215
ENSG00000035681	NSMAF	927	2186	873	926	1302	1465	1867
ENSG00000035687	ADSS2	2268	5132	2873	2368	4187	4871	4405
ENSG00000035720	STAP1	1	2	1	1	1	2	0
ENSG00000035862	TIMP2	5800	6316	3355	3240	4508	5848	5434
ENSG00000035928	RFC1	3630	8204	3381	3022	4984	6050	6838
ENSG00000036054	TBC1D23	1228	2250	1852	1044	3819	4419	1820
ENSG00000036257	CUL3	3293	7285	2649	2592	4539	5696	6161
ENSG00000036448	MYOM2	130	218	30	84	85	125	191
ENSG00000036473	OTC	1	1	1	0	0	0	0
ENSG00000036530	CYP46A1	45	125	20	29	37	45	122
ENSG00000036549	ZZZ3	1940	4833	1862	1524	2452	2949	3727
ENSG00000036565	SLC18A1	5	8	0	7	0	0	13
ENSG00000036672	USP2	131	214	174	138	214	230	201
ENSG00000036828	CASR	1	0	6	0	4	15	1
ENSG00000037042	TUBG2	296	559	339	262	409	546	580
ENSG00000037241	RPL26L1	405	590	299	384	613	857	560
ENSG00000037280	FLT4	348	835	288	440	557	756	851
ENSG00000037474	NSUN2	2595	5348	2912	2583	5546	7020	4705
ENSG00000037637	FBXO42	1185	2418	763	950	1300	1782	2138
ENSG00000037749	MFAP3	1094	2211	610	738	1065	1142	1793
ENSG00000037757	MRI1	267	399	181	212	267	368	430
ENSG00000037897	METTL1	328	670	243	404	484	682	603
ENSG00000037965	HOXC8	13	86	6	3	0	0	78
ENSG00000038002	AGA	292	389	195	285	309	470	306
ENSG00000038210	PI4K2B	372	765	626	395	756	837	532
ENSG00000038219	BOD1L1	3590	9134	2304	2459	4518	5507	7844
ENSG00000038274	MAT2B	2465	4344	2177	1918	3481	4208	3516
ENSG00000038295	TLL1	20	11	23	11	20	23	6
ENSG00000038358	EDC4	1904	3319	1257	1473	2346	3161	3197
ENSG00000038382	TRIO	4865	11167	3024	3417	4748	5995	10310
ENSG00000038427	VCAN	21345	80064	14457	18512	45320	51966	69484
ENSG00000038532	CLEC16A	1186	2086	636	748	1077	1442	1827
ENSG00000038945	MSR1	15	6	9	9	2	4	6
ENSG00000039068	CDH1	5136	5061	17345	5344	17283	22676	4368
ENSG00000039123	MTREX	3659	8779	4345	3417	6605	8050	7038
ENSG00000039139	DNAH5	76	165	165	95	134	164	131
ENSG00000039319	ZFYVE16	1907	5423	1121	1297	1318	1590	4272
ENSG00000039523	RIPOR1	1102	2419	1199	819	1032	1304	2324
ENSG00000039537	C6	0	1	2	0	0	0	0
ENSG00000039560	RAI14	4707	9795	4121	4037	7626	9329	8161
ENSG00000039600	SOX30	5	9	19	1	48	64	5
ENSG00000039650	PNKP	888	1615	857	860	686	971	1534
ENSG00000039987	BEST2	17	19	62	27	72	116	13
ENSG00000040199	PHLPP2	853	1841	1017	688	1387	1789	1556
ENSG00000040275	SPDL1	1551	3680	1295	1564	2661	3233	3098
ENSG00000040341	STAU2	2199	5141	1380	1884	2108	2452	4115
ENSG00000040487	SLC66A1	438	708	276	360	418	611	694
ENSG00000040531	CTNS	473	964	297	416	539	796	864
ENSG00000040608	RTN4R	662	801	415	551	542	766	813
ENSG00000040633	PHF23	1981	3347	1288	1780	2665	3648	3167
ENSG00000040731	CDH10	314	880	21	143	5	6	777
ENSG00000040933	INPP4A	1825	4122	1524	1414	2041	2573	3549
ENSG00000041353	RAB27B	25	50	84	23	52	62	43
ENSG00000041357	PSMA4	4037	6848	3361	4215	5784	7562	5753
ENSG00000041515	MYO16	188	80	4	66	5	8	79
ENSG00000041802	LSG1	1463	2931	1936	1361	3101	4161	2656
ENSG00000041880	PARP3	141	202	79	118	162	216	192
ENSG00000041982	TNC	15324	32017	14463	11916	9740	12329	30281
ENSG00000041988	THAP3	362	573	286	293	259	335	513
ENSG00000042062	RIPOR3	208	239	308	141	454	661	241
ENSG00000042088	TDP1	1712	3095	1486	1507	1844	2411	2600
ENSG00000042286	AIFM2	203	287	191	186	366	444	247
ENSG00000042304	C2orf83	0	0	0	0	0	0	0
ENSG00000042317	SPATA7	374	751	313	301	290	342	635
ENSG00000042429	MED17	205	428	130	165	226	290	395
ENSG00000042445	RETSAT	666	995	544	467	584	803	932
ENSG00000042493	CAPG	746	991	1375	1041	1554	2135	998
ENSG00000042753	AP2S1	1771	2959	1478	1876	2461	3252	2796
ENSG00000042781	USH2A	33	81	1	28	21	31	63
ENSG00000042813	ZPBP	0	1	0	0	0	3	2
ENSG00000042832	TG	13	16	16	3	8	12	25
ENSG00000042980	ADAM28	23	64	98	14	8	20	39
ENSG00000043039	BARX2	5	20	4	2	2	2	9
ENSG00000043093	DCUN1D1	1237	2836	1156	1069	2228	2507	2191
ENSG00000043143	JADE2	928	2752	1741	1247	4131	5401	2599
ENSG00000043355	ZIC2	5124	11794	2513	5120	1204	1725	9986
ENSG00000043462	LCP2	11	11	5	7	9	15	5
ENSG00000043514	TRIT1	616	1422	568	578	900	1134	1203
ENSG00000043591	ADRB1	8	1	7	4	10	17	0
ENSG00000044012	GUCA2B	0	0	0	1	0	0	0
ENSG00000044090	CUL7	2447	4782	1381	1604	1145	1589	4463
ENSG00000044115	CTNNA1	13255	24034	13337	11029	16217	20920	21466
ENSG00000044446	PHKA2	823	1769	915	721	2548	3277	1673
ENSG00000044459	CNTLN	1014	2341	879	860	1437	1818	1887
ENSG00000044524	EPHA3	803	544	7	329	14	13	505
ENSG00000044574	HSPA5	13139	32958	15779	12738	35010	44750	29269
ENSG00000046604	DSG2	4305	11064	9151	5401	13933	16985	9408
ENSG00000046647	GEMIN8	403	711	358	332	546	762	646
ENSG00000046651	OFD1	682	1362	633	586	1205	1560	1152
ENSG00000046653	GPM6B	6200	6333	2221	3477	7185	8845	5397
ENSG00000046774	MAGEC2	0	1	0	1	0	1	1
ENSG00000046889	PREX2	1986	5912	1226	1811	2375	2819	4828
ENSG00000047056	WDR37	955	1531	499	646	603	793	1385
ENSG00000047188	YTHDC2	1682	3800	1667	1577	2381	2876	3137
ENSG00000047230	CTPS2	2106	4032	3375	1881	4902	6307	3378
ENSG00000047249	ATP6V1H	1322	2152	1499	1070	1574	1887	1755
ENSG00000047315	POLR2B	5377	10933	4734	4394	7743	9445	9262
ENSG00000047346	FAM214A	658	797	374	397	343	428	663
ENSG00000047365	ARAP2	86	57	77	50	22	17	54
ENSG00000047410	TPR	8743	24402	7426	7388	11233	13713	20889
ENSG00000047457	CP	1902	548	14	795	19	36	489
ENSG00000047578	KATNIP	945	1874	682	750	740	975	1789
ENSG00000047579	DTNBP1	463	742	338	397	346	482	622
ENSG00000047597	XK	73	183	74	95	147	159	150
ENSG00000047617	ANO2	121	296	99	60	103	109	257
ENSG00000047621	C12orf4	582	1137	273	431	626	748	896
ENSG00000047634	SCML1	358	867	112	205	160	225	711
ENSG00000047644	WWC3	2071	4852	1361	1642	3464	4509	4534
ENSG00000047648	ARHGAP6	141	412	20	101	55	72	387
ENSG00000047662	FAM184B	35	42	18	24	36	69	77
ENSG00000047849	MAP4	10093	16719	8960	7854	12252	16372	15568
ENSG00000047932	GOPC	1728	3919	1524	1335	2261	2620	3266
ENSG00000047936	ROS1	0	0	0	3	1	2	1
ENSG00000048028	USP28	2788	6775	7887	3120	10992	13581	5678
ENSG00000048052	HDAC9	1138	1891	348	736	344	419	1569
ENSG00000048140	TSPAN17	1593	2346	1368	1441	1837	2551	2030
ENSG00000048162	NOP16	517	912	746	573	1325	1828	772
ENSG00000048342	CC2D2A	991	1861	471	714	691	806	1726
ENSG00000048392	RRM2B	1576	3370	2786	1543	4210	4688	2546
ENSG00000048405	ZNF800	520	867	218	312	197	285	717
ENSG00000048462	TNFRSF17	0	0	0	0	0	1	1
ENSG00000048471	SNX29	916	1448	468	561	576	778	1353
ENSG00000048540	LMO3	280	155	38	78	68	84	148
ENSG00000048544	MRPS10	909	1784	1009	846	1771	2112	1363
ENSG00000048545	GUCA1A	187	149	232	307	321	431	171
ENSG00000048649	RSF1	4813	10600	3192	3179	4857	5762	8476
ENSG00000048707	VPS13D	2359	4722	2441	1514	3611	4255	4063
ENSG00000048740	CELF2	2093	2640	1229	1402	1719	2053	2162
ENSG00000048828	FAM120A	2476	5574	2427	2104	3863	4851	4819
ENSG00000048991	R3HDM1	2527	6723	2191	2077	3727	4653	5966
ENSG00000049089	COL9A2	405	940	153	400	124	156	965
ENSG00000049130	KITLG	637	1921	402	1003	500	614	1499
ENSG00000049167	ERCC8	553	1184	404	495	566	629	995
ENSG00000049192	ADAMTS6	163	468	113	77	77	75	421
ENSG00000049239	H6PD	2961	5109	1525	2084	1317	1714	4715
ENSG00000049245	VAMP3	1700	4342	1737	1705	2169	2583	3553
ENSG00000049246	PER3	573	1086	745	409	540	644	963
ENSG00000049247	UTS2	1	2	0	3	0	0	0
ENSG00000049249	TNFRSF9	14	26	1	12	2	1	20
ENSG00000049283	EPN3	38	26	301	38	101	127	18
ENSG00000049323	LTBP1	3192	6154	2780	2074	2813	3414	5652
ENSG00000049449	RCN1	1891	3866	992	1525	1525	1945	3180
ENSG00000049540	ELN	440	348	120	219	74	102	329
ENSG00000049541	RFC2	1667	2888	1470	1791	2272	3038	2823
ENSG00000049618	ARID1B	4541	10881	3242	3222	4930	6289	9920
ENSG00000049656	CLPTM1L	2425	4514	1927	2083	3694	4973	4169
ENSG00000049759	NEDD4L	2948	5278	2880	2340	3337	4420	4521
ENSG00000049768	FOXP3	19	41	27	15	30	70	42
ENSG00000049769	PPP1R3F	353	656	262	276	333	424	669
ENSG00000049860	HEXB	1436	3009	2044	1407	2417	3033	2578
ENSG00000049883	PTCD2	610	1329	718	594	867	1077	1119
ENSG00000050030	NEXMIF	393	77	39	136	26	41	56
ENSG00000050130	JKAMP	1200	2192	842	963	1287	1540	1850
ENSG00000050165	DKK3	2934	1951	1776	1319	1446	1872	1811
ENSG00000050327	ARHGEF5	105	187	257	138	587	682	191
ENSG00000050344	NFE2L3	2032	3838	5890	2471	7980	10439	3256
ENSG00000050393	MCUR1	1824	3877	1057	1619	1875	2308	3193
ENSG00000050405	LIMA1	2439	3222	1777	1562	1577	2020	2654
ENSG00000050426	LETMD1	969	1771	941	762	750	980	1534
ENSG00000050438	SLC4A8	2097	2096	750	910	993	1302	1766
ENSG00000050555	LAMC3	710	1320	556	836	936	1151	1386
ENSG00000050628	PTGER3	13	17	33	11	40	46	11
ENSG00000050730	TNIP3	2	5	2	1	9	6	4
ENSG00000050748	MAPK9	1318	2996	1414	1220	1901	2371	2573
ENSG00000050767	COL23A1	461	858	298	409	151	220	840
ENSG00000050820	BCAR1	3372	5123	2207	2787	3462	4979	5054
ENSG00000051009	FAM160A2	832	1500	442	792	800	1077	1437
ENSG00000051108	HERPUD1	553	894	559	425	624	792	803
ENSG00000051128	HOMER3	997	1497	391	675	454	590	1443
ENSG00000051180	RAD51	36	88	46	50	61	81	92
ENSG00000051341	POLQ	1023	3238	1254	895	1606	1880	2732
ENSG00000051382	PIK3CB	1124	3281	2181	1090	2320	2814	2733
ENSG00000051523	CYBA	959	1330	1036	1089	1293	1804	1364
ENSG00000051596	THOC3	313	636	322	304	480	696	626
ENSG00000051620	HEBP2	1005	1772	938	997	1162	1606	1587
ENSG00000051825	MPHOSPH9	1754	5344	1386	1567	1609	2092	4528
ENSG00000052126	PLEKHA5	2561	6222	2411	2403	3737	4794	5323
ENSG00000052344	PRSS8	858	1185	3295	1146	2506	3496	1112
ENSG00000052723	SIKE1	2644	5899	1876	2125	3293	3857	4787
ENSG00000052749	RRP12	1403	2762	1977	1192	4122	5607	2529
ENSG00000052795	FNIP2	1210	2204	579	692	888	1061	1845
ENSG00000052802	MSMO1	3893	8718	2596	3604	3525	4340	6847
ENSG00000052841	TTC17	3104	7228	2159	2364	2254	2864	6158
ENSG00000052850	ALX4	24	122	11	18	4	2	103
ENSG00000053108	FSTL4	68	107	131	55	177	242	114
ENSG00000053254	FOXN3	3951	8948	5391	3418	6003	7552	7501
ENSG00000053328	METTL24	12	47	20	21	6	3	39
ENSG00000053371	AKR7A2	1107	1873	708	954	897	1314	1672
ENSG00000053372	MRTO4	1491	2503	1161	1506	2390	3259	2336
ENSG00000053438	NNAT	13	47	442	16	1364	1824	40
ENSG00000053501	USE1	241	396	192	177	204	299	359
ENSG00000053524	MCF2L2	123	281	336	102	271	345	302
ENSG00000053702	NRIP2	95	185	54	81	88	119	200
ENSG00000053747	LAMA3	48	46	85	17	161	169	40
ENSG00000053770	AP5M1	1395	3053	1162	1276	1950	2329	2334
ENSG00000053900	ANAPC4	814	1705	732	737	1371	1604	1301
ENSG00000053918	KCNQ1	78	122	6	87	6	7	141
ENSG00000054116	TRAPPC3	1251	1798	958	1021	1083	1440	1584
ENSG00000054118	THRAP3	8215	17702	6509	6839	12072	15511	15447
ENSG00000054148	PHPT1	1548	2560	1089	1498	1701	2432	2500
ENSG00000054179	ENTPD2	64	58	172	104	259	375	48
ENSG00000054219	LY75	1	2	65	0	199	235	0
ENSG00000054267	ARID4B	2205	5387	1363	1629	2164	2616	4364
ENSG00000054277	OPN3	294	720	119	219	84	86	640
ENSG00000054282	SDCCAG8	382	602	276	241	424	541	505
ENSG00000054356	PTPRN	135	107	706	116	940	1252	136
ENSG00000054392	HHAT	242	486	79	145	25	28	419
ENSG00000054523	KIF1B	13691	23701	6903	8018	8370	10065	19855
ENSG00000054598	FOXC1	154	592	215	60	17	28	463
ENSG00000054611	TBC1D22A	652	1316	523	682	804	1059	1243
ENSG00000054654	SYNE2	8952	22215	7343	6113	8803	10123	18901
ENSG00000054690	PLEKHH1	987	2094	1092	976	1336	1731	1914
ENSG00000054793	ATP9A	3733	3181	910	1513	918	1298	2775
ENSG00000054796	SPO11	0	1	0	2	0	1	0
ENSG00000054803	CBLN4	0	0	0	0	1	3	0
ENSG00000054938	CHRDL2	9	15	18	3	13	26	15
ENSG00000054965	FAM168A	3660	5504	1678	1946	2243	2769	4919
ENSG00000054967	RELT	224	467	118	178	187	280	438
ENSG00000054983	GALC	1695	3372	689	1136	849	981	2779
ENSG00000055044	NOP58	2907	5203	2802	2886	5098	6558	4188
ENSG00000055070	SZRD1	4072	5816	2261	3042	3584	4773	5485
ENSG00000055118	KCNH2	573	952	549	342	817	1182	939
ENSG00000055130	CUL1	2910	6822	2524	2705	4979	6531	5770
ENSG00000055147	FAM114A2	713	1413	304	588	637	738	1155
ENSG00000055163	CYFIP2	2482	4379	1542	1865	2857	3793	3915
ENSG00000055208	TAB2	3804	8663	3041	2996	4380	5435	7177
ENSG00000055211	GINM1	895	1777	657	715	841	1045	1379
ENSG00000055332	EIF2AK2	3601	7540	3125	2800	4163	4945	6200
ENSG00000055483	USP36	1473	3264	2100	1318	3515	4797	3020
ENSG00000055609	KMT2C	3144	7840	2602	2011	3872	4619	7027
ENSG00000055732	MCOLN3	33	122	179	28	184	215	121
ENSG00000055813	CCDC85A	12	11	1	6	1	0	13
ENSG00000055917	PUM2	6141	14136	5242	4839	6630	7990	11646
ENSG00000055950	MRPL43	1168	1703	1045	1153	1416	1922	1600
ENSG00000055955	ITIH4	1	6	2	2	2	2	7
ENSG00000055957	ITIH1	0	1	0	1	1	0	0
ENSG00000056050	HPF1	1034	1874	778	1120	933	1216	1524
ENSG00000056097	ZFR	5840	11619	4204	4176	5859	7454	9695
ENSG00000056277	ZNF280C	872	2683	372	815	465	609	2232
ENSG00000056291	NPFFR2	86	130	45	183	32	32	119
ENSG00000056487	PHF21B	1104	1519	420	616	452	615	1511
ENSG00000056558	TRAF1	157	315	113	116	111	155	297
ENSG00000056586	RC3H2	3073	7671	2118	2125	3149	3859	6217
ENSG00000056736	IL17RB	209	375	171	197	189	254	333
ENSG00000056972	TRAF3IP2	433	652	940	403	889	1136	535
ENSG00000056998	GYG2	2237	4118	3088	1954	4170	5760	3854
ENSG00000057019	DCBLD2	5598	12583	3547	4137	7875	9595	10326
ENSG00000057149	SERPINB3	0	1	1	1	0	0	0
ENSG00000057252	SOAT1	1094	2939	428	747	599	650	2471
ENSG00000057294	PKP2	464	1108	1604	569	755	906	947
ENSG00000057468	MSH4	5	13	2	5	11	12	11
ENSG00000057593	F7	21	32	11	12	11	4	35
ENSG00000057608	GDI2	11658	21309	10972	10376	15101	19178	18032
ENSG00000057657	PRDM1	173	422	263	196	158	210	383
ENSG00000057663	ATG5	1205	2429	1251	1226	1905	2437	2036
ENSG00000057704	TMCC3	152	250	375	123	328	411	237
ENSG00000057757	PITHD1	1514	2446	1517	1317	2356	3042	2156
ENSG00000057935	MTA3	3613	6499	8468	4091	10551	13785	5568
ENSG00000058056	USP13	1837	4569	1863	1526	2411	2960	3961
ENSG00000058063	ATP11B	1523	3268	1231	1053	1312	1538	2691
ENSG00000058085	LAMC2	213	345	679	303	704	838	313
ENSG00000058091	CDK14	2370	5149	791	1422	1171	1534	4210
ENSG00000058262	SEC61A1	7445	12168	6202	5865	10244	13659	11047
ENSG00000058272	PPP1R12A	3888	9548	3691	3287	5576	6971	7853
ENSG00000058335	RASGRF1	20	20	64	19	25	52	16
ENSG00000058404	CAMK2B	34	25	6	21	16	9	21
ENSG00000058453	CROCC	1842	2971	1064	1213	1881	2591	2998
ENSG00000058600	POLR3E	1595	3141	986	1326	1422	1956	3054
ENSG00000058668	ATP2B4	5563	9379	3877	3410	3787	4637	8158
ENSG00000058673	ZC3H11A	8	37	8	7	8	7	40
ENSG00000058729	RIOK2	1019	1910	1051	1021	1452	1621	1536
ENSG00000058799	YIPF1	956	1817	679	856	1024	1224	1545
ENSG00000058804	NDC1	3579	8783	4131	3305	6797	8317	7041
ENSG00000058866	DGKG	4	37	5	5	8	11	28
ENSG00000059122	FLYWCH1	1255	1550	777	852	971	1336	1481
ENSG00000059145	UNKL	618	1435	550	469	746	998	1373
ENSG00000059377	TBXAS1	30	67	16	35	21	22	78
ENSG00000059378	PARP12	170	317	292	229	476	595	255
ENSG00000059573	ALDH18A1	4022	7597	3994	3446	5765	7418	6828
ENSG00000059588	TARBP1	995	3188	988	974	1760	2100	2636
ENSG00000059691	GATB	698	1281	599	670	908	1174	1107
ENSG00000059728	MXD1	247	405	103	126	106	150	345
ENSG00000059758	CDK17	1413	2912	768	1055	861	1088	2519
ENSG00000059769	DNAJC25	251	554	214	241	349	443	485
ENSG00000059804	SLC2A3	16557	49998	21671	19829	21090	27350	43080
ENSG00000059915	PSD	446	278	238	219	426	519	304
ENSG00000060069	CTDP1	1231	2129	1157	1090	2187	2973	1973
ENSG00000060138	YBX3	3618	7151	5382	3898	8128	10760	6358
ENSG00000060140	STYK1	16	19	112	18	87	105	30
ENSG00000060237	WNK1	11500	31174	10210	8371	13798	17197	27620
ENSG00000060303	RPS17P5	0	0	0	0	0	0	0
ENSG00000060339	CCAR1	3788	8202	3226	3201	6851	8879	6832
ENSG00000060491	OGFR	910	1239	926	724	1882	2543	1182
ENSG00000060558	GNA15	10	1	20	3	18	21	6
ENSG00000060566	CREB3L3	7	9	56	4	42	56	12
ENSG00000060642	PIGV	291	574	352	268	459	589	553
ENSG00000060656	PTPRU	1229	1931	2457	1057	2194	3100	1777
ENSG00000060688	SNRNP40	2292	4526	2221	2388	3156	4255	4080
ENSG00000060709	RIMBP2	245	575	26	89	32	41	539
ENSG00000060718	COL11A1	1634	3125	165	881	388	532	2709
ENSG00000060749	QSER1	5587	16787	7036	5206	11217	13077	13644
ENSG00000060762	MPC1	249	288	124	209	258	321	235
ENSG00000060971	ACAA1	459	765	470	430	766	1078	694
ENSG00000060982	BCAT1	13382	39332	6057	11568	9131	10895	31211
ENSG00000061273	HDAC7	2956	5411	1754	2448	3107	4132	5154
ENSG00000061337	LZTS1	2472	2308	423	1446	673	927	2179
ENSG00000061455	PRDM6	12	46	8	6	8	2	45
ENSG00000061492	WNT8A	453	5152	5	551	7	12	4570
ENSG00000061656	SPAG4	103	336	50	130	81	116	313
ENSG00000061676	NCKAP1	8596	22362	9600	7758	11641	14398	18541
ENSG00000061794	MRPS35	1345	2746	1627	1362	2555	3196	2093
ENSG00000061918	GUCY1B1	360	195	159	176	115	118	163
ENSG00000061936	SFSWAP	1842	3734	1446	1404	1920	2591	3332
ENSG00000061938	TNK2	1300	2219	891	998	1505	1927	2164
ENSG00000061987	MON2	1807	4528	1201	1282	1459	1743	3852
ENSG00000062038	CDH3	1681	2106	5803	1891	7520	10086	2063
ENSG00000062096	ARSF	3	0	0	0	0	0	1
ENSG00000062194	GPBP1	4653	9842	3701	3812	5094	6388	8237
ENSG00000062282	DGAT2	84	190	96	110	112	158	169
ENSG00000062370	ZNF112	205	451	133	124	269	319	340
ENSG00000062485	CS	4477	9040	4415	3537	5597	7206	7876
ENSG00000062524	LTK	10	6	17	6	25	30	5
ENSG00000062582	MRPS24	18	27	14	13	33	40	31
ENSG00000062598	ELMO2	1628	2943	1017	1119	1906	2542	2649
ENSG00000062650	WAPL	4541	10063	4308	3651	6673	8117	8427
ENSG00000062716	VMP1	2591	4188	2013	2116	2621	3419	3473
ENSG00000062725	APPBP2	2163	3438	641	1174	888	975	2801
ENSG00000062822	POLD1	2759	6088	2579	2695	4301	5898	6068
ENSG00000063015	SEZ6	281	39	108	111	92	92	40
ENSG00000063046	EIF4B	12532	31173	15580	10844	19665	25487	27993
ENSG00000063127	SLC6A16	375	1123	70	294	20	30	1095
ENSG00000063169	BICRA	1182	2464	832	890	1364	1928	2266
ENSG00000063176	SPHK2	588	985	707	486	927	1311	986
ENSG00000063177	RPL18	13366	21748	14184	13223	16537	22465	21220
ENSG00000063180	CA11	1454	3402	1149	1956	1631	2337	3150
ENSG00000063241	ISOC2	862	1294	1168	962	2048	2783	1271
ENSG00000063244	U2AF2	7297	12352	5261	6112	9468	13172	12070
ENSG00000063245	EPN1	4066	6773	3904	3642	6202	8652	6604
ENSG00000063322	MED29	1697	2609	1238	1353	1801	2377	2399
ENSG00000063438	AHRR	475	237	176	224	197	260	245
ENSG00000063515	GSC2	2	1	9	3	12	14	1
ENSG00000063587	ZNF275	974	1780	668	651	852	1079	1590
